"","sample_name","Observed","Shannon","InvSimpson","orgname","X16scq","totsum","rspsum","mesocosm","type","stage","sex","date.collected","day","abdomen.length.mm","wing.length","hindleg.length","special","dispersal","temperature","infusion","Wolb_ct1","Wolb_ct2","Act_ct","notes","newday","lib_size","is.neg","even","lib_size_clean"
"86","M_D21_OL2_8_S302_L001",19,1.75963369373849,3.74680189387024,"M_D21_OL2.8",NA,14552,12696,"OL2.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","mid",14552,FALSE,0.597612552404341,9200
"87","M_D21_OL3_1_S303_L001",26,1.91153422088295,3.36084669194449,"M_D21_OL3.1",NA,17314,14990,"OL3.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","mid",17314,FALSE,0.586702756832293,9200
"88","M_D21_OL3_2_S304_L001",28,1.853309644162,3.1269890036683,"M_D21_OL3.2",NA,25450,21819,"OL3.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","mid",25450,FALSE,0.556181242328538,9200
"89","M_D21_OL3_3_S305_L001",23,1.61220316425143,2.42807724796951,"M_D21_OL3.3",NA,25244,22094,"OL3.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","mid",25244,FALSE,0.514178325082216,9200
"90","M_D21_OL3_4_S306_L001",28,1.8977425450575,3.29412120015297,"M_D21_OL3.4",NA,31471,26897,"OL3.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","mid",31471,FALSE,0.569515628246275,9200
"91","M_D21_OL3_5_S307_L001",28,1.96179050639558,3.52073012888102,"M_D21_OL3.5",NA,32709,26914,"OL3.5","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","mid",32709,FALSE,0.588736525745964,9200
"92","M_D21_OL3_6_S465_L001",27,1.84296834869652,3.53960865578176,"M_D21_OL3.6",NA,24304,21186,"OL3.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","mid",24304,FALSE,0.559180694805086,9200
"93","M_D21_OL3_7_S308_L001",23,1.80539295370381,3.06552264915629,"M_D21_OL3.7",NA,20279,17085,"OL3.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","mid",20279,FALSE,0.575792149298802,9200
"94","M_D21_OL3_8_S309_L001",25,1.92679293411704,3.56413523231896,"M_D21_OL3.8",NA,21457,17178,"OL3.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","mid",21457,FALSE,0.598591880814767,9200
"95","M_D21_SG1_1_S310_L001",21,1.44892862592008,2.15446232317831,"M_D21_SG1.1",NA,11702,10748,"SG1.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","mid",11702,FALSE,0.4759132690129,9200
"96","M_D21_SG1_2_S311_L001",18,1.33766962297838,2.01127808024838,"M_D21_SG1.2",NA,13530,12365,"SG1.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","mid",13530,FALSE,0.462801928272383,9200
"97","M_D21_SG1_3_S312_L001",23,1.53108980333423,2.27212705184696,"M_D21_SG1.3",NA,22787,20640,"SG1.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","mid",22787,FALSE,0.488308922898307,9200
"98","M_D21_SG1_4_S313_L001",19,1.38597116623195,2.02947817042543,"M_D21_SG1.4",NA,12721,11567,"SG1.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","mid",12721,FALSE,0.470708062227974,9200
"99","M_D21_SG1_5_S314_L001",20,1.71961526971038,2.95263401536249,"M_D21_SG1.5",NA,12970,11673,"SG1.5","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","mid",12970,FALSE,0.574021679070244,9200
"100","M_D21_SG1_6_S315_L001",20,1.6557653038668,2.66382206726063,"M_D21_SG1.6",NA,13596,11804,"SG1.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","mid",13596,FALSE,0.552708036857539,9200
"101","M_D21_SG1_7_S316_L001",20,1.98888607353179,4.07163890874305,"M_D21_SG1.7",NA,15158,13168,"SG1.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","mid",15158,FALSE,0.663906481593655,9200
"102","M_D21_SG1_8_S317_L001",21,1.26312977930054,1.87811562162609,"M_D21_SG1.8",NA,12534,11186,"SG1.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","mid",12534,FALSE,0.414886014190474,9200
"103","M_D21_SG2_1_S318_L001",16,1.05859316225602,1.6639431654891,"M_D21_SG2.1",NA,12927,12550,"SG2.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","mid",12927,FALSE,0.381806776376433,9200
"104","M_D21_SG2_2_S319_L001",20,1.07547321494754,1.64389759729916,"M_D21_SG2.2",NA,17801,17126,"SG2.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","mid",17801,FALSE,0.359001778777666,9200
"105","M_D21_SG2_3_S320_L001",23,1.12871097256516,1.67182323266221,"M_D21_SG2.3",NA,20352,19145,"SG2.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","mid",20352,FALSE,0.359978649244834,9200
"106","M_D21_SG2_4_S321_L001",22,1.19305266797901,1.7670249429433,"M_D21_SG2.4",NA,20763,19500,"SG2.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","mid",20763,FALSE,0.385970974511463,9200
"107","M_D21_SG2_5_S322_L001",17,1.39410782720363,2.55527518508386,"M_D21_SG2.5",NA,12617,11094,"SG2.5","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","mid",12617,FALSE,0.492058894939316,9200
"108","M_D21_SG2_6_S323_L001",19,1.3171641773189,2.0330249335712,"M_D21_SG2.6",NA,14182,13261,"SG2.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","mid",14182,FALSE,0.447339607524075,9200
"109","M_D21_SG2_7_S324_L001",19,1.09147717979231,1.69609993202775,"M_D21_SG2.7",NA,17356,16373,"SG2.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","mid",17356,FALSE,0.370691050999909,9200
"110","M_D21_SG2_8_S325_L001",21,1.22007883282991,1.9073302505372,"M_D21_SG2.8",NA,16755,15364,"SG2.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","mid",16755,FALSE,0.400745554610607,9200
"111","M_D21_SG3_1_S326_L001",22,1.31869696237898,1.96887594211319,"M_D21_SG3.1",NA,19402,17802,"SG3.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","mid",19402,FALSE,0.426618845349812,9200
"112","M_D21_SG3_2_S327_L001",23,1.60684634240468,2.4683245774496,"M_D21_SG3.2",NA,15357,14166,"SG3.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","mid",15357,FALSE,0.512469879306897,9200
"113","M_D21_SG3_3_S328_L001",17,1.45905781848188,2.25127889877139,"M_D21_SG3.3",NA,11413,10307,"SG3.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","mid",11413,FALSE,0.514983392105938,9200
"114","M_D21_SG3_4_S329_L001",23,1.56107917403383,2.34509957862462,"M_D21_SG3.4",NA,18353,16479,"SG3.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","mid",18353,FALSE,0.49787340257339,9200
"115","M_D21_SG3_5_S330_L001",20,1.37547192518412,2.06087238500641,"M_D21_SG3.5",NA,25997,23453,"SG3.5","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","mid",25997,FALSE,0.45914380845266,9200
"116","M_D21_SG3_6_S331_L001",24,1.73982204630469,3.24451275230744,"M_D21_SG3.6",NA,25433,22989,"SG3.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","mid",25433,FALSE,0.547448891422397,9200
"117","M_D21_SG3_7_S332_L001",22,1.43319036066272,2.16069218938365,"M_D21_SG3.7",NA,17369,15845,"SG3.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","mid",17369,FALSE,0.46365922897811,9200
"118","M_D21_SG3_8_S333_L001",21,1.41867193960556,2.15373867047961,"M_D21_SG3.8",NA,17703,16065,"SG3.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","mid",17703,FALSE,0.465975195987186,9200
"119","M_D21_SW1_1_S334_L001",17,1.37893327538613,2.81257310563365,"M_D21_SW1.1",NA,14924,13847,"SW1.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","mid",14924,FALSE,0.486702943948427,9200
"120","M_D21_SW1_2_S335_L001",15,1.28729004275452,2.28019342204069,"M_D21_SW1.2",NA,11755,10958,"SW1.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","mid",11755,FALSE,0.475356787045742,9200
"121","M_D21_SW1_3_S336_L001",20,1.4401836727469,2.96470114173219,"M_D21_SW1.3",NA,15956,14914,"SW1.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","mid",15956,FALSE,0.480745120470442,9200
"122","M_D21_SW1_4_S337_L001",16,1.14084692817597,2.03561851393114,"M_D21_SW1.4",NA,18681,17815,"SW1.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","mid",18681,FALSE,0.41147355142322,9200
"123","M_D21_SW1_6_S339_L001",18,1.55309493545119,3.33870613619002,"M_D21_SW1.6",NA,20841,19607,"SW1.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","mid",20841,FALSE,0.537333971385621,9200
"124","M_D21_SW1_7_S340_L001",19,1.61279101280739,3.433417062087,"M_D21_SW1.7",NA,26421,24920,"SW1.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","mid",26421,FALSE,0.547741360652673,9200
"125","M_D21_SW1_8_S341_L001",18,1.49990530160277,3.2363981610957,"M_D21_SW1.8",NA,17578,16890,"SW1.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","mid",17578,FALSE,0.518931620994844,9200
"126","M_D21_SW2_1_S342_L001",21,1.76686826255215,4.0807608806228,"M_D21_SW2.1",NA,19364,16454,"SW2.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","mid",19364,FALSE,0.580343321060673,9200
"127","M_D21_SW2_2_S343_L001",17,1.53863721690503,3.10126850822316,"M_D21_SW2.2",NA,23041,20809,"SW2.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","mid",23041,FALSE,0.543071428112865,9200
"128","M_D21_SW2_3_S344_L001",20,1.43314368402359,2.84574355237691,"M_D21_SW2.3",NA,20590,19384,"SW2.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","mid",20590,FALSE,0.478395114501798,9200
"129","M_D21_SW2_4_S345_L001",20,1.4171304850645,2.74844583246443,"M_D21_SW2.4",NA,17035,15808,"SW2.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","mid",17035,FALSE,0.473049777369886,9200
"130","M_D21_SW2_5_S346_L001",13,1.4355964082835,3.05109986670904,"M_D21_SW2.5",NA,16193,15593,"SW2.5","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","mid",16193,FALSE,0.559697759375752,9200
"131","M_D21_SW2_6_S347_L001",16,1.44369228541232,2.87545397792423,"M_D21_SW2.6",NA,19335,18364,"SW2.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","mid",19335,FALSE,0.520701925183502,9200
"132","M_D21_SW2_7_S348_L001",17,1.57316822131735,3.4085087234708,"M_D21_SW2.7",NA,15989,15178,"SW2.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","mid",15989,FALSE,0.555259357583393,9200
"133","M_D21_SW2_8_S349_L001",20,1.51233921939486,3.20780618726084,"M_D21_SW2.8",NA,18663,17923,"SW2.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","mid",18663,FALSE,0.504831233667183,9200
"134","M_D21_SW3_1_S350_L001",14,1.49561759400079,3.13105893567376,"M_D21_SW3.1",NA,11652,10645,"SW3.1","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","mid",11652,FALSE,0.56672417731025,9200
"135","M_D21_SW3_2_S351_L001",20,1.62769735880257,3.51103233227706,"M_D21_SW3.2",NA,24341,21460,"SW3.2","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","mid",24341,FALSE,0.543338726618432,9200
"136","M_D21_SW3_3_S352_L001",24,1.48779838201346,3.01231297163038,"M_D21_SW3.3",NA,56820,52873,"SW3.3","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","mid",56820,FALSE,0.468147634192391,9200
"137","M_D21_SW3_4_S353_L001",18,1.44311260948752,2.81990232689918,"M_D21_SW3.4",NA,22278,20568,"SW3.4","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","mid",22278,FALSE,0.499282697993813,9200
"138","M_D21_SW3_5_S354_L001",21,1.55113890006205,3.31700175020437,"M_D21_SW3.5",NA,29791,27752,"SW3.5","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","mid",29791,FALSE,0.509485126745175,9200
"139","M_D21_SW3_6_S355_L001",17,1.5835132031058,3.70835537506045,"M_D21_SW3.6",NA,21398,20494,"SW3.6","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","mid",21398,FALSE,0.558910682256897,9200
"140","M_D21_SW3_7_S356_L001",16,1.43719680334243,2.91325246946678,"M_D21_SW3.7",NA,16982,16344,"SW3.7","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","mid",16982,FALSE,0.518359175240899,9200
"141","M_D21_SW3_8_S357_L001",15,1.29172702689568,2.60153037852267,"M_D21_SW3.8",NA,13400,12941,"SW3.8","Microbial Water","Water","","9/4/19",20,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","mid",13400,FALSE,0.476995229397863,9200
"142","M_D5_OL1_1_S358_L001",14,0.998173137200632,1.71738958406464,"M_D5_OL1.1",NA,17327,16407,"OL1.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","early",17327,FALSE,0.378230941025504,9200
"143","M_D5_OL1_2_S359_L001",18,1.11642624460776,1.87598556289031,"M_D5_OL1.2",NA,12124,11294,"OL1.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","early",12124,FALSE,0.386256972501138,9200
"144","M_D5_OL1_3_S360_L001",21,1.1489955784038,1.8754290564673,"M_D5_OL1.3",NA,17174,15884,"OL1.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","early",17174,FALSE,0.377397638515345,9200
"145","M_D5_OL1_4_S361_L001",18,1.22033433243419,2.07794442195902,"M_D5_OL1.4",NA,16643,15310,"OL1.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","early",16643,FALSE,0.422206703722583,9200
"146","M_D5_OL1_5_S362_L001",21,1.40989577852821,2.40843041701927,"M_D5_OL1.5",NA,21221,18903,"OL1.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","early",21221,FALSE,0.463092589188628,9200
"147","M_D5_OL1_6_S363_L001",24,1.56980958499295,2.89959733143864,"M_D5_OL1.6",NA,26922,23373,"OL1.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","early",26922,FALSE,0.49395311369571,9200
"148","M_D5_OL1_7_S364_L001",24,1.52632829652704,2.82508259461406,"M_D5_OL1.7",NA,29553,25988,"OL1.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","early",29553,FALSE,0.480271379279921,9200
"149","M_D5_OL1_8_S365_L001",23,1.5243027495412,2.73953625969147,"M_D5_OL1.8",NA,25927,22627,"OL1.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","early",25927,FALSE,0.48614433469446,9200
"150","M_D5_OL2_1_S366_L001",21,1.06620064518341,1.74422577601355,"M_D5_OL2.1",NA,29777,27805,"OL2.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","early",29777,FALSE,0.350202919174632,9200
"151","M_D5_OL2_2_S367_L001",21,1.09582201578655,1.77084481432449,"M_D5_OL2.2",NA,31209,29193,"OL2.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","early",31209,FALSE,0.359932317203076,9200
"152","M_D5_OL2_3_S368_L001",24,1.11458577190573,1.75636838133513,"M_D5_OL2.3",NA,29723,27667,"OL2.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","early",29723,FALSE,0.350713308019611,9200
"153","M_D5_OL2_4_S369_L001",19,1.07805410296052,1.72424688363358,"M_D5_OL2.4",NA,16381,15284,"OL2.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","early",16381,FALSE,0.366132261727398,9200
"154","M_D5_OL2_5_S370_L001",17,1.5257409491689,2.56642037844513,"M_D5_OL2.5",NA,15411,13702,"OL2.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","early",15411,FALSE,0.538519611440398,9200
"155","M_D5_OL2_6_S371_L001",17,1.43360084684718,2.37645134381529,"M_D5_OL2.6",NA,14493,12954,"OL2.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","early",14493,FALSE,0.505998198072418,9200
"156","M_D5_OL2_7_S372_L001",24,1.5764795584735,2.5791923897735,"M_D5_OL2.7",NA,17921,15554,"OL2.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","early",17921,FALSE,0.496051874080718,9200
"157","M_D5_OL2_8_S373_L001",20,1.48332638998171,2.50636036321378,"M_D5_OL2.8",NA,16893,14879,"OL2.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","early",16893,FALSE,0.495146513283699,9200
"158","M_D5_OL3_1_S374_L001",22,1.55074970447792,2.73054983285706,"M_D5_OL3.1",NA,21186,18667,"OL3.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","early",21186,FALSE,0.501691493364344,9200
"159","M_D5_OL3_2_S375_L001",20,1.49399282158648,2.53078927615121,"M_D5_OL3.2",NA,18826,16606,"OL3.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","OL",NA,NA,NA,"","early",18826,FALSE,0.498707055625527,9200
"160","M_D5_OL3_3_S376_L001",25,1.54529769823452,2.68001336966972,"M_D5_OL3.3",NA,36228,31784,"OL3.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","early",36228,FALSE,0.480073722103834,9200
"161","M_D5_OL3_4_S377_L001",25,1.53494033468804,2.60971598742107,"M_D5_OL3.4",NA,32058,27972,"OL3.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","OL",NA,NA,NA,"","early",32058,FALSE,0.476856026203149,9200
"162","M_D5_OL3_5_S378_L001",26,1.82795756196752,3.71887518085799,"M_D5_OL3.5",NA,31291,25635,"OL3.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","early",31291,FALSE,0.561050767107585,9200
"163","M_D5_OL3_6_S468_L001",32,1.75963045165127,3.25838809727459,"M_D5_OL3.6",NA,62207,51816,"OL3.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","OL",NA,NA,NA,"","early",62207,FALSE,0.507722025278898,9200
"164","M_D5_OL3_7_S380_L001",26,1.52339795858049,2.5434867416847,"M_D5_OL3.7",NA,66217,55956,"OL3.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","early",66217,FALSE,0.46757299570552,9200
"165","M_D5_OL3_8_S381_L001",31,1.74261571885229,3.11014422926408,"M_D5_OL3.8",NA,63529,53442,"OL3.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","OL",NA,NA,NA,"","early",63529,FALSE,0.507461331415635,9200
"166","M_D5_SG1_1_S382_L001",26,1.02096129262,1.63441086787449,"M_D5_SG1.1",NA,63990,56850,"SG1.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","early",63990,FALSE,0.313361277268964,9200
"167","M_D5_SG1_2_S383_L001",22,1.14368954437421,1.77469753505332,"M_D5_SG1.2",NA,47874,41957,"SG1.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SG",NA,NA,NA,"","early",47874,FALSE,0.370001241209622,9200
"168","M_D5_SG1_3_S384_L001",24,0.98650748118176,1.59379936724809,"M_D5_SG1.3",NA,47327,42600,"SG1.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","early",47327,FALSE,0.310412451721673,9200
"169","M_D5_SG1_4_S385_L001",23,1.02879129974821,1.61503533786619,"M_D5_SG1.4",NA,20040,17861,"SG1.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SG",NA,NA,NA,"","early",20040,FALSE,0.328111369021724,9200
"170","M_D5_SG1_5_S386_L001",21,1.28725140061173,1.94389939420341,"M_D5_SG1.5",NA,22814,19321,"SG1.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SG",NA,NA,NA,"","early",22814,FALSE,0.422808971503026,9200
"171","M_D5_SG1_7_S388_L001",21,1.17354721739222,1.79201536051881,"M_D5_SG1.7",NA,17252,14863,"SG1.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","early",17252,FALSE,0.3854618388918,9200
"172","M_D5_SG1_8_S389_L001",18,1.19471426382581,1.82709932827764,"M_D5_SG1.8",NA,9237,8166,"SG1.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SG",NA,NA,NA,"","early",9237,FALSE,0.413342768300302,9200
